!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E20'  TableTitle=''  Document='MGluR'										
!TimePoint	!Time	>Y10	SD_Y10								
E20T0	0	1	0.001						1	1	0.0079154
E20T1	1	1	0.001						1		
E20T2	2	1	0.001						1		
E20T3	3	1	0.001						1		
E20T4	4	1	0.001						1		
E20T5	5	1	0.001						1		
E20T6	6	1	0.001						1		
E20T7	7	1	0.001						1		
E20T8	8	1	0.001						1		
E20T9	9	1	0.001						1		
E20T10	10	1	0.001						1		
E20T11	11	1	0.001						1		
E20T12	12	1	0.001						1		
E20T13	13	1	0.001						1		
E20T14	14	1	0.001						1		
E20T15	15	1	0.001						1		
E20T16	16	1	0.001						1		
E20T17	17	1	0.001						1		
E20T18	18	1	0.001						1		
E20T19	19	1	0.001						1		
E20T20	20	1	0.001						1		
E20T21	21	0.83277	0.050099						0.83143		
E20T22	22	0.36131	0.036686						0.35621		
E20T23	23	0.15752	0.025018						0.1508		
E20T24	24	0.069003	0.01493						0.061574		
E20T25	25	0.030364	0.0084058						0.022628		
E20T26	26	0.01342	0.0047956						0.0055489		
E20T27	27	0.0059568	0.0027863						-0.0019742		
E20T28	28	0.0026549	0.0015407						-0.0053025		
E20T29	29	0.0011879	0.001						-0.0067812		
E20T30	30	0.00053354	0.001						-0.0074408		
E20T31	31	0.00024047	0.001						-0.0077362		
E20T32	32	0.00010872	0.001						-0.007869		
E20T33	33	4.9261e-05	0.001						-0.0079289		
E20T34	34	2.2334e-05	0.001						-0.0079561		
E20T35	35	1.0096e-05	0.001						-0.0079684		
E20T36	36	4.5153e-06	0.001						-0.007974		
E20T37	37	1.9616e-06	0.001						-0.0079766		
E20T38	38	7.8927e-07	0.001						-0.0079778		
E20T39	39	2.4939e-07	0.001						-0.0079783		
E20T40	40	0	0.001						-0.0079786		
E20T41	41	0.00023551	0.001						-0.0077412		
E20T42	42	0.00090756	0.0013691						-0.0070638		
E20T43	43	0.0021063	0.003968						-0.0058555		
E20T44	44	0.0038642	0.0078788						-0.0040836		
E20T45	45	0.0062657	0.012851						-0.0016629		
E20T46	46	0.0094702	0.019568						0.0015672		
E20T47	47	0.013447	0.026956						0.0055762		
E20T48	48	0.018322	0.035122						0.010489		
E20T49	49	0.024099	0.043334						0.016313		
E20T50	50	0.030936	0.052013						0.023204		
E20T51	51	0.038686	0.060455						0.031016		
E20T52	52	0.047454	0.068948						0.039854		
E20T53	53	0.057105	0.076781						0.049582		
E20T54	54	0.067624	0.084198						0.060185		
E20T55	55	0.078975	0.091335						0.071627		
E20T56	56	0.090972	0.097807						0.083719		
E20T57	57	0.10357	0.10368						0.096419		
E20T58	58	0.11669	0.10905						0.10964		
E20T59	59	0.13015	0.11368						0.12321		
E20T60	60	0.14385	0.11771						0.13702		
E20T61	61	0.15775	0.12133						0.15103		
E20T62	62	0.1717	0.12443						0.16509		
E20T63	63	0.18573	0.12729						0.17923		
E20T64	64	0.19961	0.12958						0.19322		
E20T65	65	0.21339	0.13159						0.20712		
E20T66	66	0.22699	0.13335						0.22083		
E20T67	67	0.24041	0.1349						0.23435		
E20T68	68	0.25362	0.13627						0.24766		
E20T69	69	0.26658	0.13752						0.26073		
E20T70	70	0.27931	0.13862						0.27355		
E20T71	71	0.29178	0.13961						0.28613		
E20T72	72	0.30402	0.14052						0.29847		
E20T73	73	0.31601	0.14136						0.31056		
E20T74	74	0.32775	0.1421						0.32239		
E20T75	75	0.33925	0.14278						0.33398		
E20T76	76	0.35051	0.14338						0.34533		
E20T77	77	0.36155	0.14393						0.35645		
E20T78	78	0.37236	0.1444						0.36735		
E20T79	79	0.38295	0.14482						0.37802		
E20T80	80	0.39333	0.14518						0.38849		
E20T81	81	0.4035	0.14549						0.39874		
E20T82	82	0.41347	0.14574						0.40879		
E20T83	83	0.42325	0.14593						0.41864		
E20T84	84	0.43283	0.14608						0.4283		
E20T85	85	0.44223	0.14617						0.43778		
E20T86	86	0.45144	0.14622						0.44706		
E20T87	87	0.46048	0.14622						0.45617		
E20T88	88	0.46934	0.14617						0.46511		
E20T89	89	0.47804	0.14608						0.47387		
E20T90	90	0.48657	0.14595						0.48247		
E20T91	91	0.49494	0.14578						0.49091		
E20T92	92	0.50315	0.14558						0.49919		
E20T93	93	0.51121	0.14533						0.50731		
E20T94	94	0.51912	0.14506						0.51528		
E20T95	95	0.52688	0.14474						0.5231		
E20T96	96	0.5345	0.1444						0.53078		
E20T97	97	0.54197	0.14403						0.53832		
E20T98	98	0.54931	0.14363						0.54572		
E20T99	99	0.55652	0.1432						0.55298		
E20T100	100	0.5636	0.14274						0.56011		
E20T101	101	0.57054	0.14226						0.56712		
E20T102	102	0.57736	0.14175						0.57399		
E20T103	103	0.58406	0.14123						0.58074		
E20T104	104	0.59064	0.14068						0.58737		
E20T105	105	0.5971	0.14011						0.59389		
E20T106	106	0.60345	0.13952						0.60028		
E20T107	107	0.60968	0.13891						0.60656		
E20T108	108	0.6158	0.13828						0.61273		
E20T109	109	0.62181	0.13764						0.6188		
E20T110	110	0.62772	0.13698						0.62475		
E20T111	111	0.63353	0.13631						0.6306		
E20T112	112	0.63923	0.13562						0.63635		
E20T113	113	0.64483	0.13492						0.642		
E20T114	114	0.65034	0.13421						0.64755		
E20T115	115	0.65575	0.13349						0.653		
E20T116	116	0.66106	0.13275						0.65836		
E20T117	117	0.66629	0.13201						0.66362		
E20T118	118	0.67142	0.13125						0.6688		
E20T119	119	0.67647	0.13049						0.67389		
E20T120	120	0.68143	0.12972						0.67889		
E20T121	121	0.6863	0.12894						0.6838		
E20T122	122	0.6911	0.12815						0.68863		
E20T123	123	0.69581	0.12736						0.69338		
E20T124	124	0.70044	0.12656						0.69805		
E20T125	125	0.70499	0.12575						0.70264		
E20T126	126	0.70947	0.12494						0.70715		
E20T127	127	0.71387	0.12413						0.71158		
E20T128	128	0.71819	0.12331						0.71594		
E20T129	129	0.72245	0.12248						0.72023		
E20T130	130	0.72663	0.12166						0.72445		
E20T131	131	0.73074	0.12083						0.7286		
E20T132	132	0.73479	0.11999						0.73267		
E20T133	133	0.73877	0.11916						0.73668		
E20T134	134	0.74268	0.11832						0.74063		
E20T135	135	0.74653	0.11748						0.74451		
E20T136	136	0.75031	0.11664						0.74832		
E20T137	137	0.75403	0.1158						0.75207		
E20T138	138	0.75769	0.11496						0.75576		
E20T139	139	0.7613	0.11412						0.75939		
E20T140	140	0.76484	0.11328						0.76296		
E20T141	141	0.76832	0.11244						0.76647		
E20T142	142	0.77175	0.1116						0.76993		
E20T143	143	0.77512	0.11075						0.77333		
E20T144	144	0.77844	0.10991						0.77667		
E20T145	145	0.7817	0.10908						0.77996		
E20T146	146	0.78491	0.10824						0.7832		
E20T147	147	0.78807	0.1074						0.78638		
E20T148	148	0.79118	0.10657						0.78951		
E20T149	149	0.79424	0.10574						0.7926		
E20T150	150	0.79725	0.10491						0.79563		
E20T151	151	0.80021	0.10408						0.79862		
E20T152	152	0.80312	0.10325						0.80155		
E20T153	153	0.80599	0.10243						0.80444		
E20T154	154	0.80881	0.10161						0.80729		
E20T155	155	0.81159	0.10079						0.81009		
E20T156	156	0.81432	0.099975						0.81284		
E20T157	157	0.81701	0.099163						0.81555		
E20T158	158	0.81966	0.098354						0.81822		
E20T159	159	0.82227	0.097548						0.82085		
E20T160	160	0.82483	0.096746						0.82343		
E20T161	161	0.82736	0.095948						0.82598		
E20T162	162	0.82984	0.095153						0.82848		
E20T163	163	0.83229	0.094361						0.83095		
E20T164	164	0.83469	0.093574						0.83337		
E20T165	165	0.83706	0.09279						0.83576		
E20T166	166	0.8394	0.09201						0.83812		
E20T167	167	0.84169	0.091234						0.84043		
E20T168	168	0.84395	0.090462						0.84271		
E20T169	169	0.84618	0.089695						0.84495		
E20T170	170	0.84837	0.088931						0.84716		
E20T171	171	0.85053	0.088172						0.84934		
E20T172	172	0.85266	0.087417						0.85148		
E20T173	173	0.85475	0.086666						0.85359		
E20T174	174	0.85681	0.08592						0.85566		
E20T175	175	0.85883	0.085178						0.85771		
E20T176	176	0.86083	0.084441						0.85972		
E20T177	177	0.8628	0.083708						0.8617		
E20T178	178	0.86473	0.08298						0.86365		
E20T179	179	0.86664	0.082257						0.86558		
E20T180	180	0.86852	0.081538						0.86747		
E20T181	181	0.87037	0.080824						0.86933		
E20T182	182	0.87219	0.080114						0.87117		
E20T183	183	0.87398	0.079409						0.87298		
E20T184	184	0.87575	0.078709						0.87476		
E20T185	185	0.87749	0.078013						0.87651		
E20T186	186	0.8792	0.077323						0.87824		
E20T187	187	0.88089	0.076637						0.87994		
E20T188	188	0.88255	0.075956						0.88161		
E20T189	189	0.88419	0.075279						0.88326		
E20T190	190	0.8858	0.074608						0.88489		
E20T191	191	0.88739	0.073941						0.88649		
E20T192	192	0.88895	0.073279						0.88807		
E20T193	193	0.89049	0.072622						0.88962		
E20T194	194	0.89201	0.071969						0.89115		
E20T195	195	0.89351	0.071322						0.89266		
E20T196	196	0.89498	0.070679						0.89414		
E20T197	197	0.89643	0.070041						0.8956		
E20T198	198	0.89786	0.069408						0.89705		
E20T199	199	0.89927	0.06878						0.89846		
E20T200	200	0.90066	0.068156						0.89986		
E20T201	201	0.90202	0.067538						0.90124		
E20T202	202	0.90337	0.066924						0.9026		
E20T203	203	0.9047	0.066314						0.90394		
E20T204	204	0.906	0.06571						0.90525		
E20T205	205	0.90729	0.06511						0.90655		
E20T206	206	0.90856	0.064515						0.90783		
E20T207	207	0.90981	0.063925						0.90909		
E20T208	208	0.91104	0.06334						0.91033		
E20T209	209	0.91226	0.062759						0.91156		
E20T210	210	0.91345	0.062183						0.91276		
E20T211	211	0.91463	0.061611						0.91395		
E20T212	212	0.91579	0.061044						0.91512		
E20T213	213	0.91694	0.060482						0.91628		
E20T214	214	0.91807	0.059925						0.91741		
E20T215	215	0.91918	0.059372						0.91853		
E20T216	216	0.92027	0.058823						0.91964		
E20T217	217	0.92135	0.058279						0.92073		
E20T218	218	0.92242	0.05774						0.9218		
E20T219	219	0.92347	0.057205						0.92286		
E20T220	220	0.9245	0.056675						0.9239		
E20T221	221	0.92552	0.056149						0.92492		
E20T222	222	0.92652	0.055627						0.92593		
E20T223	223	0.92751	0.05511						0.92693		
E20T224	224	0.92849	0.054598						0.92791		
E20T225	225	0.92945	0.054089						0.92888		
E20T226	226	0.93039	0.053585						0.92984		
E20T227	227	0.93133	0.053086						0.93078		
E20T228	228	0.93225	0.05259						0.93171		
E20T229	229	0.93315	0.052099						0.93262		
E20T230	230	0.93405	0.051613						0.93352		
E20T231	231	0.93493	0.05113						0.93441		
E20T232	232	0.9358	0.050652						0.93529		
E20T233	233	0.93666	0.050178						0.93615		
E20T234	234	0.9375	0.049707						0.937		
E20T235	235	0.93833	0.049242						0.93784		
E20T236	236	0.93915	0.04878						0.93867		
E20T237	237	0.93996	0.048322						0.93948		
E20T238	238	0.94076	0.047868						0.94029		
E20T239	239	0.94154	0.047418						0.94108		
E20T240	240	0.94232	0.046973						0.94186		
E20T241	241	0.94308	0.046531						0.94263		
E20T242	242	0.94384	0.046093						0.94339		
E20T243	243	0.94458	0.045659						0.94414		
E20T244	244	0.94531	0.045229						0.94488		
E20T245	245	0.94603	0.044803						0.9456		
E20T246	246	0.94675	0.044381						0.94632		
E20T247	247	0.94745	0.043962						0.94703		
E20T248	248	0.94814	0.043547						0.94772		
E20T249	249	0.94882	0.043136						0.94841		
E20T250	250	0.94949	0.042729						0.94909		
E20T251	251	0.95016	0.042325						0.94976		
E20T252	252	0.95081	0.041925						0.95042		
E20T253	253	0.95146	0.041529						0.95107		
E20T254	254	0.95209	0.041136						0.95171		
E20T255	255	0.95272	0.040747						0.95234		
E20T256	256	0.95334	0.040361						0.95296		
E20T257	257	0.95395	0.039979						0.95358		
E20T258	258	0.95455	0.0396						0.95419		
E20T259	259	0.95514	0.039225						0.95478		
E20T260	260	0.95573	0.038853						0.95537		
E20T261	261	0.9563	0.038485						0.95595		
E20T262	262	0.95687	0.03812						0.95653		
E20T263	263	0.95743	0.037759						0.95709		
E20T264	264	0.95798	0.0374						0.95765		
E20T265	265	0.95853	0.037045						0.9582		
E20T266	266	0.95907	0.036694						0.95874		
E20T267	267	0.9596	0.036345						0.95928		
E20T268	268	0.96012	0.036						0.9598		
E20T269	269	0.96064	0.035658						0.96032		
E20T270	270	0.96115	0.03532						0.96084		
E20T271	271	0.96165	0.034984						0.96134		
E20T272	272	0.96214	0.034651						0.96184		
E20T273	273	0.96263	0.034322						0.96233		
E20T274	274	0.96311	0.033996						0.96282		
E20T275	275	0.96359	0.033672						0.9633		
E20T276	276	0.96406	0.033352						0.96377		
E20T277	277	0.96452	0.033035						0.96424		
E20T278	278	0.96498	0.032721						0.9647		
E20T279	279	0.96543	0.032409						0.96515		
E20T280	280	0.96587	0.032101						0.9656		
E20T281	281	0.96631	0.031795						0.96604		
E20T282	282	0.96674	0.031493						0.96647		
E20T283	283	0.96716	0.031193						0.9669		
E20T284	284	0.96758	0.030896						0.96733		
E20T285	285	0.968	0.030602						0.96774		
E20T286	286	0.96841	0.03031						0.96816		
E20T287	287	0.96881	0.030021						0.96856		
E20T288	288	0.96921	0.029735						0.96896		
E20T289	289	0.9696	0.029452						0.96936		
E20T290	290	0.96999	0.029172						0.96975		
E20T291	291	0.97037	0.028894						0.97013		
E20T292	292	0.97075	0.028618						0.97051		
E20T293	293	0.97112	0.028346						0.97089		
E20T294	294	0.97149	0.028076						0.97126		
E20T295	295	0.97185	0.027808						0.97162		
E20T296	296	0.9722	0.027543						0.97198		
E20T297	297	0.97256	0.02728						0.97234		
E20T298	298	0.9729	0.02702						0.97269		
E20T299	299	0.97325	0.026763						0.97303		
E20T300	300	0.97358	0.026508						0.97337		
E20T301	301	0.97392	0.026255						0.97371		
E20T302	302	0.97425	0.026005						0.97404		
E20T303	303	0.97457	0.025757						0.97437		
E20T304	304	0.97489	0.025511						0.97469		
E20T305	305	0.97521	0.025268						0.97501		
E20T306	306	0.97552	0.025027						0.97533		
E20T307	307	0.97583	0.024789						0.97564		
E20T308	308	0.97613	0.024553						0.97594		
E20T309	309	0.97643	0.024318						0.97624		
E20T310	310	0.97673	0.024087						0.97654		
E20T311	311	0.97702	0.023857						0.97684		
E20T312	312	0.97731	0.02363						0.97713		
E20T313	313	0.97759	0.023404						0.97741		
E20T314	314	0.97787	0.023181						0.9777		
E20T315	315	0.97815	0.02296						0.97798		
E20T316	316	0.97842	0.022742						0.97825		
E20T317	317	0.97869	0.022525						0.97852		
E20T318	318	0.97896	0.02231						0.97879		
E20T319	319	0.97922	0.022098						0.97906		
E20T320	320	0.97948	0.021887						0.97932		
E20T321	321	0.97974	0.021679						0.97957		
E20T322	322	0.97999	0.021472						0.97983		
E20T323	323	0.98024	0.021268						0.98008		
E20T324	324	0.98048	0.021065						0.98033		
E20T325	325	0.98073	0.020864						0.98057		
E20T326	326	0.98097	0.020666						0.98081		
E20T327	327	0.9812	0.020469						0.98105		
E20T328	328	0.98143	0.020274						0.98129		
E20T329	329	0.98166	0.020081						0.98152		
E20T330	330	0.98189	0.01989						0.98175		
E20T331	331	0.98212	0.0197						0.98197		
E20T332	332	0.98234	0.019513						0.9822		
E20T333	333	0.98256	0.019327						0.98242		
E20T334	334	0.98277	0.019143						0.98263		
E20T335	335	0.98298	0.018961						0.98285		
E20T336	336	0.98319	0.01878						0.98306		
E20T337	337	0.9834	0.018602						0.98327		
E20T338	338	0.98361	0.018425						0.98347		
E20T339	339	0.98381	0.018249						0.98368		
E20T340	340	0.98401	0.018076						0.98388		
E20T341	341	0.9842	0.017904						0.98408		
E20T342	342	0.9844	0.017734						0.98427		
E20T343	343	0.98459	0.017565						0.98447		
E20T344	344	0.98478	0.017398						0.98466		
E20T345	345	0.98496	0.017233						0.98485		
E20T346	346	0.98515	0.017069						0.98503		
E20T347	347	0.98533	0.016907						0.98521		
E20T348	348	0.98551	0.016746						0.9854		
E20T349	349	0.98569	0.016587						0.98557		
E20T350	350	0.98586	0.016429						0.98575		
E20T351	351	0.98604	0.016273						0.98592		
E20T352	352	0.98621	0.016119						0.9861		
E20T353	353	0.98637	0.015966						0.98627		
E20T354	354	0.98654	0.015814						0.98643		
E20T355	355	0.98671	0.015664						0.9866		
E20T356	356	0.98687	0.015515						0.98676		
E20T357	357	0.98703	0.015368						0.98692		
E20T358	358	0.98718	0.015222						0.98708		
E20T359	359	0.98734	0.015078						0.98724		
E20T360	360	0.98749	0.014935						0.98739		
E20T361	361	0.98765	0.014793						0.98755		
E20T362	362	0.9878	0.014653						0.9877		
E20T363	363	0.98794	0.014514						0.98785		
E20T364	364	0.98809	0.014377						0.988		
E20T365	365	0.98823	0.01424						0.98814		
E20T366	366	0.98838	0.014105						0.98828		
E20T367	367	0.98852	0.013972						0.98843		
E20T368	368	0.98866	0.013839						0.98857		
E20T369	369	0.98879	0.013708						0.9887		
E20T370	370	0.98893	0.013579						0.98884		
E20T371	371	0.98906	0.01345						0.98898		
E20T372	372	0.9892	0.013323						0.98911		
E20T373	373	0.98933	0.013197						0.98924		
E20T374	374	0.98945	0.013072						0.98937		
E20T375	375	0.98958	0.012948						0.9895		
E20T376	376	0.98971	0.012826						0.98962		
E20T377	377	0.98983	0.012704						0.98975		
E20T378	378	0.98995	0.012584						0.98987		
E20T379	379	0.99007	0.012465						0.98999		
E20T380	380	0.99019	0.012348						0.99011		
E20T381	381	0.99031	0.012231						0.99023		
E20T382	382	0.99043	0.012115						0.99035		
E20T383	383	0.99054	0.012001						0.99047		
E20T384	384	0.99065	0.011888						0.99058		
E20T385	385	0.99077	0.011775						0.99069		
E20T386	386	0.99088	0.011664						0.9908		
E20T387	387	0.99099	0.011554						0.99091		
E20T388	388	0.99109	0.011445						0.99102		
E20T389	389	0.9912	0.011337						0.99113		
E20T390	390	0.99131	0.01123						0.99124		
E20T391	391	0.99141	0.011124						0.99134		
E20T392	392	0.99151	0.011019						0.99144		
E20T393	393	0.99161	0.010915						0.99155		
E20T394	394	0.99171	0.010813						0.99165		
E20T395	395	0.99181	0.010711						0.99175		
E20T396	396	0.99191	0.01061						0.99184		
E20T397	397	0.99201	0.01051						0.99194		
E20T398	398	0.9921	0.010411						0.99204		
E20T399	399	0.99219	0.010313						0.99213		
E20T400	400	0.99229	0.010216						0.99223		
	401	0.99238	0.01012								
	402	0.99247	0.010025								
	403	0.99256	0.0099303								
	404	0.99265	0.0098369								
	405	0.99273	0.0097444								
	406	0.99282	0.0096529								
	407	0.9929	0.0095621								
	408	0.99299	0.0094723								
	409	0.99307	0.0093833								
	410	0.99315	0.0092952								
	411	0.99323	0.009208								
	412	0.99331	0.0091215								
	413	0.99339	0.0090359								
	414	0.99347	0.0089512								
	415	0.99355	0.0088672								
	416	0.99362	0.0087841								
	417	0.9937	0.0087017								
	418	0.99377	0.0086202								
	419	0.99385	0.0085394								
	420	0.99392	0.0084594								
	421	0.99399	0.0083802								
	422	0.99406	0.0083017								
	423	0.99413	0.008224								
	424	0.9942	0.008147								
	425	0.99427	0.0080708								
	426	0.99433	0.0079953								
	427	0.9944	0.0079205								
	428	0.99447	0.0078464								
	429	0.99453	0.0077731								
	430	0.99459	0.0077004								
	431	0.99466	0.0076285								
	432	0.99472	0.0075572								
	433	0.99478	0.0074867								
	434	0.99484	0.0074168								
	435	0.9949	0.0073475								
	436	0.99496	0.007279								
	437	0.99502	0.0072111								
	438	0.99508	0.0071438								
	439	0.99514	0.0070772								
	440	0.99519	0.0070112								
	441	0.99525	0.0069459								
	442	0.9953	0.0068812								
	443	0.99536	0.0068171								
	444	0.99541	0.0067536								
	445	0.99546	0.0066907								
	446	0.99552	0.0066284								
	447	0.99557	0.0065667								
	448	0.99562	0.0065057								
	449	0.99567	0.0064452								
	450	0.99572	0.0063852								
	451	0.99577	0.0063259								
	452	0.99582	0.0062671								
	453	0.99587	0.0062089								
	454	0.99592	0.0061512								
	455	0.99596	0.0060941								
	456	0.99601	0.0060375								
	457	0.99606	0.0059814								
	458	0.9961	0.0059259								
	459	0.99615	0.005871								
	460	0.99619	0.0058165								
	461	0.99623	0.0057626								
	462	0.99628	0.0057092								
	463	0.99632	0.0056563								
	464	0.99636	0.0056039								
	465	0.9964	0.005552								
	466	0.99645	0.0055006								
	467	0.99649	0.0054497								
	468	0.99653	0.0053992								
	469	0.99657	0.0053493								
	470	0.99661	0.0052998								
	471	0.99664	0.0052508								
	472	0.99668	0.0052023								
	473	0.99672	0.0051542								
	474	0.99676	0.0051066								
	475	0.9968	0.0050594								
	476	0.99683	0.0050127								
	477	0.99687	0.0049664								
	478	0.9969	0.0049206								
	479	0.99694	0.0048752								
	480	0.99697	0.0048302								
	481	0.99701	0.0047857								
	482	0.99704	0.0047415								
	483	0.99708	0.0046978								
	484	0.99711	0.0046545								
	485	0.99714	0.0046117								
	486	0.99717	0.0045692								
	487	0.99721	0.0045271								
	488	0.99724	0.0044855								
	489	0.99727	0.0044442								
	490	0.9973	0.0044033								
	491	0.99733	0.0043628								
	492	0.99736	0.0043227								
	493	0.99739	0.004283								
	494	0.99742	0.0042436								
	495	0.99745	0.0042046								
	496	0.99748	0.004166								
	497	0.99751	0.0041278								
	498	0.99754	0.0040899								
	499	0.99756	0.0040524								
	500	0.99759	0.0040152								
